,place_id,name,cre_id,Longitud,Latitud,regular,premium,Estado
3458,5635,"SUPER SERVICIO MORALES SAUCITO, S.A. DE C.V.",PL/5528/EXP/ES/2015,-101.017,22.17093,19.77,22.97,San Luis Potosí
3464,5641,"SERVICIO EL LEONCITO, S.A. DE C.V.",PL/5729/EXP/ES/2015,-100.6641,22.52039,20.75,22.75,San Luis Potosí
3502,5679,"SUPER GASOLINERA ALAMITOS, S.A. DE C.V.",PL/5430/EXP/ES/2015,-100.9835,22.14745,19.81,22.31,San Luis Potosí
3577,5755,"SUPER GASOLINERA VALE, S.A. DE CV",PL/5437/EXP/ES/2015,-100.531,21.88597,20.11,22.29,San Luis Potosí
3592,5771,"SERVICIO SAROGAR, S.A. DE C.V  E06982",PL/3223/EXP/ES/2015,-98.65143,22.07793,20.24,21.74,San Luis Potosí
3644,5823,GA SERVICIOS CENTENARIO SA DE CV,PL/3895/EXP/ES/2015,-100.0014,21.9387,20.1,21.9,San Luis Potosí
3777,5956,"ENERGETICOS DE RIOVERDE, S.A. DE C.V.",PL/3503/EXP/ES/2015,-99.97751,21.92216,20.69,21.99,San Luis Potosí
3848,6027,"MULTISERVICIOS LA CENTRAL 57, S.A. DE C.V.",PL/3409/EXP/ES/2015,-100.5241,23.16616,21.54,23.29,San Luis Potosí
3853,6032,GASOLINERA JUAREZ Y COMPAÑIA S.A. DE C.V.,PL/3238/EXP/ES/2015,-100.9703,22.13491,20.69,22.74,San Luis Potosí
3902,6081,"EXPRESS GAS, S.A. DE C.V.",PL/3300/EXP/ES/2015,-100.9252,22.11824,20.74,22.79,San Luis Potosí
3936,6115,AGENCIA DE  COMB. Y LUB EL MORRO SA DE CV,PL/4274/EXP/ES/2015,-100.9394,22.17628,20.33,22.33,San Luis Potosí
3956,6135,Super Gas Dalias S.A. DE C.V.,PL/3645/EXP/ES/2015,-100.9342,22.1274,20.29,22.65,San Luis Potosí
4007,6186,"SERVICIO EL RETACHE, SA DE CV  E10393",PL/3547/EXP/ES/2015,-98.9735,21.93261,20.94,22.74,San Luis Potosí
4061,6240,SERVICIO INDUSTRIAS SA DE CV,PL/3266/EXP/ES/2015,-100.5728,22.12236,20.55,22.59,San Luis Potosí
4075,6254,"DORADO MOTORS, S.A. DE C.V.",PL/3251/EXP/ES/2015,-101.0328,22.18412,20.64,22.69,San Luis Potosí
4132,6311,JOSE LUIS MARTINEZ SANCHEZ,PL/3725/EXP/ES/2015,-100.0182,21.93206,19.99,21.94,San Luis Potosí
4246,6426,"SERVICIO SAN MARTIN VIC, S.A. DE C.V.",PL/4384/EXP/ES/2015,-98.66191,21.36804,21.49,22.69,San Luis Potosí
4255,6435,"SILBEN, S.A. DE C.V. ES. 03151",PL/4408/EXP/ES/2015,-98.77553,21.26608,21.55,22.72,San Luis Potosí
4303,6483,"SILBEN, S.A. DE C.V. ES. 03151",PL/4410/EXP/ES/2015,-98.58854,21.71823,20.98,22.55,San Luis Potosí
4325,6505,COMBUSTIBLES CASTILLA SA DE CV,PL/3932/EXP/ES/2015,-99.98338,21.90405,19.95,21.85,San Luis Potosí
4345,6525,"GASOLINERA DORADO, S.A. DE CV.",PL/3331/EXP/ES/2015,-101.0021,22.15707,20.69,22.74,San Luis Potosí
4387,6567,EMELIA MARIA JUVENTINA GOMEZ AVILA,PL/3398/EXP/ES/2015,-101.0231,22.20181,20.69,22.79,San Luis Potosí
4403,6584,INVERSIONES DE RIO VERDE S.A. DE C.V.,PL/3441/EXP/ES/2015,-100.0277,21.93292,19.94,21.99,San Luis Potosí
4476,6657,"SERVICIO EL RETACHE, SA DE CV  E10393",PL/3525/EXP/ES/2015,-99.22621,21.9251,20.44,22.09,San Luis Potosí
4478,6659,AUTOSERVICIOS EL CERRITO DE LA CRUZ,PL/4896/EXP/ES/2015,-99.71748,21.87955,20.99,22.99,San Luis Potosí
4500,6681,"SERVICIO EL RETACHE, SA DE CV  E10393",PL/3567/EXP/ES/2015,-98.81847,21.97055,20.24,21.74,San Luis Potosí
4539,6721,"SERVICIO EL RETACHE, SA DE CV  E10393",PL/3984/EXP/ES/2015,-99.61741,21.86057,20.81,22.39,San Luis Potosí
4548,6730,SERVICIOS GASOLINEROS EXPRESS DEL POTOSI SA DE CV,PL/3751/EXP/ES/2015,-101.008,22.20676,20.34,22.39,San Luis Potosí
4609,6791,"MULTISERVICIOS LA CENTRAL 57, S.A. DE C.V.",PL/3395/EXP/ES/2015,-100.5241,23.16549,21.54,23.29,San Luis Potosí
4635,6817,SERVICIO ILLESCAS,PL/4768/EXP/ES/2015,-102.1511,23.23176,20.9,22.55,San Luis Potosí
4654,6836,ULTRA SERVICIO LOMAS SA DE CV,PL/4396/EXP/ES/2015,-101.0328,22.13311,19.89,22.05,San Luis Potosí
4660,6842,"SERVICIO EL RETACHE, SA DE CV  E10393",PL/3561/EXP/ES/2015,-99.00156,22.00991,20.94,22.74,San Luis Potosí
4696,6878,"EUROGAS DE SAN LUIS, SA DE CV",PL/3529/EXP/ES/2015,-100.9249,22.12877,20.49,22.79,San Luis Potosí
4751,6933,COMBUSTIBLES DE SAN LUIS SA DE CV,PL/3277/EXP/ES/2015,-100.5809,22.13349,19.89,22.49,San Luis Potosí
4756,6938,"AEROGAS DE SAN LUIS, SA DE CV",PL/3543/EXP/ES/2015,-100.9142,22.21254,20.49,22.64,San Luis Potosí
4832,7014,PAULA BANDA GAITAN,PL/4283/EXP/ES/2015,-100.9799,23.68685,21.4,22.55,San Luis Potosí
4866,7048,AUTOSERVICIO TELLO SA DE CV,PL/4934/EXP/ES/2015,-99.97285,21.87409,20.19,21.99,San Luis Potosí
4904,7086,SERVICIO D OLIVA S A DE C V,PL/4825/EXP/ES/2015,-99.02779,21.99415,20.93,22.74,San Luis Potosí
4934,7116,ROMATAM SA DE CV,PL/4775/EXP/ES/2015,-98.78872,21.25958,21.55,22.74,San Luis Potosí
5027,7209,COMBUSTIBLES CASTILLA SA DE CV,PL/3931/EXP/ES/2015,-100.0183,21.93246,19.95,21.85,San Luis Potosí
5029,7211,JOSE RAUL PUENTE CORDOVA,PL/3935/EXP/ES/2015,-100.7165,23.816,21.45,23.0,San Luis Potosí
5071,7253,"EUROPITS, SA DE CV",PL/3504/EXP/ES/2015,-100.7977,22.34524,20.59,22.74,San Luis Potosí
5088,7270,COMBURED SA DE CV,PL/4409/EXP/ES/2015,-100.6678,22.46636,20.74,22.55,San Luis Potosí
5171,7353,ENERGETICOS DE TANQUIAN S.A. DE C.V.,PL/4766/EXP/ES/2015,-98.66836,21.60078,20.88,22.55,San Luis Potosí
5173,7355,"GUERRA MOTORS, S. DE R.L. DE C.V.",PL/4393/EXP/ES/2015,-100.9717,22.17004,20.39,22.75,San Luis Potosí
5223,7405,SERVICIO DIAGONAL SA DE CV,PL/3262/EXP/ES/2015,-100.5809,22.13127,19.99,22.59,San Luis Potosí
5224,7406,COMBUSTIBLES DE SAN LUIS SA DE CV,PL/3270/EXP/ES/2015,-100.5702,22.14354,20.19,22.39,San Luis Potosí
5241,7423,"SERVICIO SANTA MARIA DEL RIO, SA DE CV",PL/3563/EXP/ES/2015,-100.7245,21.80767,20.64,22.64,San Luis Potosí
5261,7443,COMBUSTIBLES DE SAN LUIS SA DE CV,PL/3272/EXP/ES/2015,-100.5811,22.12947,20.55,22.59,San Luis Potosí
5284,7466,SERVICIO CASCABEL SA DE CV,PL/4899/EXP/ES/2015,-99.03002,21.99278,20.93,22.75,San Luis Potosí
5287,7469,"ULTRA SERVICIO COLINAS, S.A. DE C.V.",PL/4389/EXP/ES/2015,-101.0066,22.13923,19.89,22.05,San Luis Potosí
5296,7478,SUPER SERVICIO UNION SA DE CV,PL/3260/EXP/ES/2015,-98.37451,22.2144,20.4,21.95,San Luis Potosí
5337,7519,MARIO ALBERTO VELIZ ALEMAN,PL/6889/EXP/ES/2015,-98.99333,21.59342,21.5,22.1,San Luis Potosí
5363,7545,ESTACION DE SERVICIOS KOYTALAB SA DE CV,PL/7144/EXP/ES/2015,-99.0743,21.99944,20.94,22.75,San Luis Potosí
5372,7554,COMBUSTIBLES BARRIO 3 SA DE CV,PL/6990/EXP/ES/2015,-100.0483,21.91903,18.75,20.33,San Luis Potosí
5400,7582,COMBURED SA DE CV,PL/6868/EXP/ES/2015,-100.918,22.18178,20.05,22.59,San Luis Potosí
5454,7636,PARADOR TURISTICO DEL ALTIPLANO SA DE CV,PL/6993/EXP/ES/2015,-100.4828,22.86235,20.55,22.74,San Luis Potosí
5456,7638,"Combustibles Araiza, S.A. de C.V.",PL/6311/EXP/ES/2015,-100.987,22.16675,19.79,21.79,San Luis Potosí
5484,7667,GRUPO DE SERVICIOS JATEÑO S.A. DE C.V.,PL/7108/EXP/ES/2015,-100.6453,23.66736,21.99,23.72,San Luis Potosí
5496,7679,"KOPLA, S.A. DE C.V",PL/6798/EXP/ES/2015,-101.005,22.14059,20.69,22.69,San Luis Potosí
5523,7706,Servicio Nava Medrano SA de CV,PL/7219/EXP/ES/2015,-100.6439,23.63614,21.83,23.25,San Luis Potosí
5524,7707,COMBURED SA DE CV,PL/6571/EXP/ES/2015,-99.5976,22.4099,19.89,22.55,San Luis Potosí
5526,7709,SERVICIO TIERRA NUEVA SA DE CV,PL/6919/EXP/ES/2015,-100.6203,21.69195,20.55,22.95,San Luis Potosí
5559,7742,MAYO ESTACION S.A. DE C.V.,PL/7304/EXP/ES/2015,-100.6409,23.63829,21.7,23.1,San Luis Potosí
5637,7820,"Combustibles y Lubricantes Potosinos, S.A. de C.V.",PL/6415/EXP/ES/2015,-101.0023,22.14557,19.79,21.79,San Luis Potosí
5644,7827,"Gasolinera Carlo Magno, S.A. de C.V.",PL/6318/EXP/ES/2015,-100.9948,22.16321,19.79,21.79,San Luis Potosí
5668,7851,JATEÑO ORIENTE S.A. DE C.V.,PL/7113/EXP/ES/2015,-100.6255,23.65683,21.99,23.72,San Luis Potosí
5681,7864,SERVICIO JMS SA DE CV,PL/6787/EXP/ES/2015,-100.8562,22.04092,20.21,22.95,San Luis Potosí
5684,7867,PARADOR TURISTICO DEL ALTIPLANO SA DE CV,PL/7091/EXP/ES/2015,-100.4816,22.86387,20.89,22.99,San Luis Potosí
5686,7869,SERVICIO ORO S DE RL DE CV,PL/6827/EXP/ES/2015,-100.4593,22.92621,16.56,22.55,San Luis Potosí
5702,7885,Estación de Servicio Huichihuayan S.A. de C.V.,PL/6346/EXP/ES/2015,-98.96861,21.48223,20.7,22.55,San Luis Potosí
5749,7932,COMBURED SA DE CV,PL/7092/EXP/ES/2015,-100.9343,22.1352,20.09,22.85,San Luis Potosí
5759,7942,"SUPER SERVICIO ALFA, S.A. DE C.V.",PL/6637/EXP/ES/2015,-98.82127,21.32904,21.49,22.79,San Luis Potosí
5761,7944,"ESTACION MORALES SAUCITO, S.A. DE C.V.",PL/6910/EXP/ES/2015,-101.0186,22.16817,19.81,22.95,San Luis Potosí
5770,7953,ENERGETICOS DE TAMUIN SA DE CV,PL/7142/EXP/ES/2015,-98.78552,22.01842,20.25,21.76,San Luis Potosí
5773,7956,Servicio Nava Medrano SA de CV,PL/7218/EXP/ES/2015,-100.6584,23.64649,21.95,23.62,San Luis Potosí
5810,7993,COMBURED SA DE CV,PL/6495/EXP/ES/2015,-101.0954,22.92323,20.59,23.49,San Luis Potosí
5835,8018,COMBURED SA DE CV,PL/6580/EXP/ES/2015,-101.0952,22.94219,20.59,23.49,San Luis Potosí
5848,8031,COMBURED SA DE CV,PL/6878/EXP/ES/2015,-100.9504,22.13676,19.99,22.69,San Luis Potosí
5866,8049,"Energéticos de Ébano, S.A de C.V.",PL/7143/EXP/ES/2015,-98.36469,22.21367,20.39,21.97,San Luis Potosí
5874,8057,"CORPOE, S.A. DE C.V.",PL/6992/EXP/ES/2015,-100.9303,21.80371,20.25,22.55,San Luis Potosí
5892,8075,SUPER SERVICIO BOULEVARD SA DE CV,PL/6989/EXP/ES/2015,-101.0065,22.15567,19.99,22.19,San Luis Potosí
5904,8087,ECHENIQUE HERMANOS SA,PL/6437/EXP/ES/2015,-100.9828,22.17228,19.99,22.05,San Luis Potosí
5910,8093,"KOPLA, S.A. DE C.V",PL/6796/EXP/ES/2015,-100.9756,22.16816,20.69,22.79,San Luis Potosí
5929,8112,"ENERGETICOS POTOSINOS, S.A. DE C.V.",PL/7147/EXP/ES/2015,-99.02431,21.99531,20.93,22.75,San Luis Potosí
5935,8118,"CORPOE, S.A. DE C.V.",PL/7087/EXP/ES/2015,-101.0258,22.19224,20.25,22.45,San Luis Potosí
5936,8119,SUPER SERVICIO JAPE SA DE CV,PL/6921/EXP/ES/2015,-100.9462,22.14456,20.29,22.89,San Luis Potosí
5948,8131,SERVICIO ACCESO NORTE SA DE CV,PL/6913/EXP/ES/2015,-100.9617,22.17073,20.05,22.55,San Luis Potosí
5949,8132,SERVIFAST DE SAN LUIS SA DE CV,PL/6428/EXP/ES/2015,-100.9439,22.15173,20.35,22.34,San Luis Potosí
5979,8162,SUANA SA DE CV,PL/6997/EXP/ES/2015,-100.9233,22.20516,20.29,22.69,San Luis Potosí
5993,8176,COMBURED SA DE CV,PL/6527/EXP/ES/2015,-99.61249,22.40565,19.89,22.55,San Luis Potosí
5999,8182,"Servicio Sierra Vista,  S.A. de C.V.",PL/6315/EXP/ES/2015,-101.0344,22.13425,19.79,21.79,San Luis Potosí
6051,8234,COMBURED SA DE CV,PL/6519/EXP/ES/2015,-100.9486,22.10308,19.89,22.55,San Luis Potosí
6062,8245,COMBURED SA DE CV,PL/6995/EXP/ES/2015,-100.9136,22.15546,19.99,22.55,San Luis Potosí
6071,8254,"Gasolinera Perinorte, S.A. de C.V.",PL/6425/EXP/ES/2015,-101.0185,22.19863,19.79,21.79,San Luis Potosí
6081,8264,JATEÑO 57 S.A. DE C.V.,PL/7112/EXP/ES/2015,-100.6363,23.63768,21.99,23.72,San Luis Potosí
6086,8269,ESTACION DE SERVICIOS LOS GRILLITOS SA DE CV,PL/7139/EXP/ES/2015,-99.04172,21.98855,20.94,22.75,San Luis Potosí
6116,8299,COMBURED SA DE CV,PL/6572/EXP/ES/2015,-100.6015,22.58735,20.55,22.95,San Luis Potosí
6135,8318,JOSE ANTONIO LUIS VERGARA CARRILLO,PL/6663/EXP/ES/2015,-100.9017,22.67089,20.95,22.55,San Luis Potosí
6157,8340,COMBURED SA DE CV,PL/6438/EXP/ES/2015,-100.6307,23.67311,21.19,23.65,San Luis Potosí
6185,8368,"Servicios Guajardo, S.A. de C.V.",PL/7217/EXP/ES/2015,-102.1498,23.06945,20.5,22.55,San Luis Potosí
6222,8405,ECHENIQUE HERMANOS SA,PL/6920/EXP/ES/2015,-100.9835,22.17174,19.99,22.05,San Luis Potosí
6228,8411,"Super Servicio Mexquitic, S.A. de C.V.",PL/6718/EXP/ES/2015,-101.1202,22.2742,21.99,22.99,San Luis Potosí
6236,8419,RAYMUNDOO MARTINEZ GARCIA,PL/6636/EXP/ES/2015,-101.0754,22.75459,21.13,23.28,San Luis Potosí
6269,8452,GASOLINERA SERVICIOS SANTO DOMINGO SA DE CV,PL/6911/EXP/ES/2015,-101.7457,23.32528,20.89,22.79,San Luis Potosí
6286,8469,"KOPLA, S.A. DE C.V",PL/6802/EXP/ES/2015,-100.9424,22.10823,19.85,19.85,San Luis Potosí
6289,8472,GASOLINERA EL POZO 1901 SA DE CV,PL/6851/EXP/ES/2015,-100.7615,23.37289,21.15,22.55,San Luis Potosí
6293,8476,SERVICIO EJE 100 S.A. DE C.V.,PL/7119/EXP/ES/2015,-100.92,22.12357,19.8,22.1,San Luis Potosí
6295,8478,Servicio Nava Medrano SA de CV,PL/7215/EXP/ES/2015,-100.6384,23.65162,21.95,23.62,San Luis Potosí
6299,8482,GASOLINERA EL POZO 1901 SA DE CV,PL/6835/EXP/ES/2015,-100.8492,23.708,21.7,23.15,San Luis Potosí
6305,8488,SUPER SERVICIO CLOUTHIER SA DE CV,PL/6916/EXP/ES/2015,-100.9984,22.14262,19.85,22.55,San Luis Potosí
6320,8503,ULTRA SERVICIO ALAMEDA SA DE CV,PL/6439/EXP/ES/2015,-100.9723,22.15248,19.95,22.89,San Luis Potosí
6429,8612,SERVI AUTOS ARAZ  S.A.,PL/7536/EXP/ES/2015,-98.65864,21.63416,20.85,21.81,San Luis Potosí
6483,8666,SERVILAPAZ S.A. DE C.V.,PL/7374/EXP/ES/2015,-100.7036,23.67965,21.7,22.55,San Luis Potosí
6515,8698,SERVICIO LOS PICAPIEDRA S.A. DE C.V.,PL/7560/EXP/ES/2015,-100.6273,23.54586,21.5,23.55,San Luis Potosí
6552,8735,COMBUSTIBLES DE CIUDAD DEL MAIZ S.A. DE C.V.,PL/7382/EXP/ES/2015,-99.97009,22.73511,21.81,22.7,San Luis Potosí
6597,8781,COMBURED SA DE CV,PL/7522/EXP/ES/2015,-101.106,23.1183,20.45,23.67,San Luis Potosí
6655,8839,BENIGNO HERRERA CASTILLO,PL/7799/EXP/ES/2015,-101.1621,22.39136,19.98,19.41,San Luis Potosí
6750,8934,EXPRESS PERICO S.A. DE C.V.,PL/7915/EXP/ES/2015,-100.9292,22.15308,20.05,22.33,San Luis Potosí
6810,8994,SERVICIO COLINAS DEL ALTIPLANO S.A. DE C.V.,PL/7371/EXP/ES/2015,-100.6552,23.6545,21.7,23.1,San Luis Potosí
6825,9009,"Servicio Xilitla, S. A. de C. V.",PL/7506/EXP/ES/2015,-98.98567,21.38766,21.5,23.0,San Luis Potosí
6979,9163,"ENERGETICOS DE CEMENTOS, S.A. DE C.V.",PL/7360/EXP/ES/2015,-98.95627,21.97716,20.93,22.75,San Luis Potosí
6998,9182,"HIDROSINA PLUS, S.A.P.I. DE C.V.",PL/8089/EXP/ES/2015,-100.956,22.14066,20.25,22.75,San Luis Potosí
7175,9359,SERVICIO DEL MONTE S.A. DE C.V.,PL/8286/EXP/ES/2015,-100.9472,22.19061,20.39,22.59,San Luis Potosí
7267,9452,COMBURED SA DE CV,PL/8310/EXP/ES/2015,-100.9296,22.16812,20.09,22.75,San Luis Potosí
7278,9463,"GRUPO LITROMEX, S.A. DE C.V.",PL/8180/EXP/ES/2015,-99.63743,21.99734,21.48,22.55,San Luis Potosí
7308,9493,"SUPER SERVICIO CERRITOS, S.A. DE C.V.",PL/8628/EXP/ES/2015,-100.2853,22.43036,20.5,22.2,San Luis Potosí
7336,9521,SERVICIO NARU S.A. DE C.V.,PL/8457/EXP/ES/2015,-100.6276,23.55655,21.5,23.55,San Luis Potosí
7452,9638,LUIS PEREZ GARCIA,PL/8665/EXP/ES/2015,-100.6514,23.62617,21.55,23.3,San Luis Potosí
7547,9733,RAYO GAS S.A. DE C.V.,PL/8545/EXP/ES/2015,-100.8998,22.15492,19.8,22.1,San Luis Potosí
7573,9759,SUPER SERVICIO 5 DE MAYO S.A. DE C.V.,PL/8682/EXP/ES/2015,-100.6402,23.62031,21.85,23.55,San Luis Potosí
7659,9845,Servicio Tatanacho S.A. de C.V.,PL/8542/EXP/ES/2015,-100.9927,22.14039,19.7,22.3,San Luis Potosí
7690,9876,Super Gas Real del Potosí S.A. DE C.V.,PL/8459/EXP/ES/2015,-100.8694,22.14334,20.29,22.55,San Luis Potosí
7875,10061,GASOLEDAD S.A. DE C.V.,PL/9079/EXP/ES/2015,-100.9291,22.18957,19.89,21.95,San Luis Potosí
7956,10142,"AEROGAS DE SAN LUIS, SA DE CV",PL/8942/EXP/ES/2015,-100.1652,22.86672,20.59,22.74,San Luis Potosí
7964,10150,GASOLINERA OMEGA MATEHUALA I SA DE CV,PL/9021/EXP/ES/2015,-100.6078,23.61633,21.65,23.6,San Luis Potosí
8036,10222,XAVIER DE LEON REYES,PL/8999/EXP/ES/2015,-101.7161,22.62461,20.5,22.55,San Luis Potosí
8103,10289,GASOLINERA OMEGA MATEHUALA II SA DE CV,PL/9558/EXP/ES/2015,-100.6074,23.6184,21.65,23.65,San Luis Potosí
8119,10305,Combustibles y Lubricantes Moctezuma S de RL de CV,PL/9738/EXP/ES/2015,-101.0824,22.73988,21.12,23.29,San Luis Potosí
8285,10471,TOMAS MENDEZ OVIEDO,PL/9598/EXP/ES/2015,-99.83547,21.67048,20.41,22.04,San Luis Potosí
8383,10570,GASOLINERA EL PUJAL S.A. DE C.V.,PL/9762/EXP/ES/2015,-98.94386,21.86485,20.93,22.73,San Luis Potosí
8618,10826,"Servicio Relampago, S.A. DE C.V.",PL/2934/EXP/ES/2015,-100.9558,22.15681,20.39,22.49,San Luis Potosí
8623,10831,"SERVICIO EL RETACHE, SA DE CV  E10393",PL/2997/EXP/ES/2015,-99.01221,21.99074,20.94,22.74,San Luis Potosí
8630,10838,"SERVICIO CIUDAD VALLES, SA DE CV  E01274",PL/3027/EXP/ES/2015,-99.01268,21.98501,20.94,22.74,San Luis Potosí
8661,10869,"SERVICIO EL RETACHE, SA DE CV  E10393",PL/3073/EXP/ES/2015,-98.9996,21.96507,20.94,22.74,San Luis Potosí
8681,10889,"REMOT, S.A. DE C.V.",PL/2957/EXP/ES/2015,-99.95867,21.92155,20.25,22.59,San Luis Potosí
8761,10969,"SERVICIO EL RETACHE, SA DE CV  E10393",PL/3053/EXP/ES/2015,-99.00521,21.9814,20.94,22.74,San Luis Potosí
8849,11057,"GASO INN, S.A. DE C.V.",PL/2703/EXP/ES/2015,-100.9815,22.15391,19.91,22.87,San Luis Potosí
8902,11110,"SERVICIO CORONA, S.A. DE C.V.",PL/3003/EXP/ES/2015,-100.9162,22.12472,20.39,22.99,San Luis Potosí
8928,11136,SUPER SERVICIO EL QUINTO SA DE CV,PL/3092/EXP/ES/2015,-98.97204,21.97701,20.92,22.73,San Luis Potosí
8933,11141,SUPER SERVICIO ABASTOS SA DE CV,PL/3077/EXP/ES/2015,-100.9241,22.14078,20.49,22.99,San Luis Potosí
8957,11165,"SERVICIO EL RETACHE, SA DE CV  E10393",PL/2954/EXP/ES/2015,-99.00116,21.99266,20.94,22.74,San Luis Potosí
9035,11358,ENERGETICOS DE TAMAZUNCHALE S.A. DE C.V.,PL/9948/EXP/ES/2015,-98.75262,21.25004,21.56,22.73,San Luis Potosí
9039,11362,MULTISERVICIO TAMAZUNCHALE S.A. DE C.V.,PL/9952/EXP/ES/2015,-98.80241,21.2576,21.56,22.73,San Luis Potosí
9042,11366,SERVICIO ACOSTA S.A. DE C.V.,PL/9956/EXP/ES/2015,-98.78646,21.26046,21.56,22.73,San Luis Potosí
9043,11367,"ENERGETICOS DE VALLES, S.A. DE C.V.",PL/9957/EXP/ES/2015,-99.01095,21.9984,20.93,22.75,San Luis Potosí
9047,11372,"ENERGETICOS DE LA HUASTECA, S.A. DE C.V.",PL/9962/EXP/ES/2015,-99.00449,21.97791,20.93,22.75,San Luis Potosí
9051,11376,"ENERGETICOS EL INGENIO, S.A. DE C.V.",PL/9967/EXP/ES/2015,-99.03283,22.00731,20.93,22.75,San Luis Potosí
9273,11605,"UNION DE GASOLINEROS LAS TORRES, SA DE CV  E12587",PL/10234/EXP/ES/2015,-99.64849,21.9875,20.64,22.55,San Luis Potosí
9295,11627,ENERGETICOS DEL PUERTO RAYON,PL/10256/EXP/ES/2015,-99.62851,21.84968,20.81,22.41,San Luis Potosí
9563,12747,SUPER SERVICIO GARZAS BLANCAS SA DE CV,PL/10628/EXP/ES/2015,-98.89107,21.42546,20.9,22.6,San Luis Potosí
9590,12786,"Servicio Tornado, S.A. DE C.V.",PL/10663/EXP/ES/2015,-99.99047,21.9252,20.24,21.99,San Luis Potosí
9801,13084,TOMAS MENDEZ OVIEDO,PL/10946/EXP/ES/2015,-99.81754,21.64591,20.41,22.55,San Luis Potosí
9824,13114,"PETRO DERIVADOS LOS BAMBUES, S.A DE C.V.",PL/10895/EXP/ES/2015,-100.0302,21.93739,19.95,21.95,San Luis Potosí
9825,13115,ABASTECEDORA INSURGENTES SA DE CV,PL/10896/EXP/ES/2015,-99.98286,21.92632,20.15,21.95,San Luis Potosí
9876,13178,"SERVICIOS RODRIGUEZ EGUIA, S.A DE C.V.",PL/10856/EXP/ES/2015,-100.5922,23.74746,21.82,23.21,San Luis Potosí
10043,13419,Super Estacion de Alba SA de CV,PL/11277/EXP/ES/2015,-101.0014,22.1656,19.99,22.19,San Luis Potosí
10078,13478,"SERVICIO SANTA GERTRUDIS, S.A. DE C.V.",PL/12578/EXP/ES/2015,-100.267,22.33663,20.99,22.99,San Luis Potosí
10091,13495,"SERVICIO SANTA GERTRUDIS, S.A. DE C.V.",PL/12592/EXP/ES/2015,-100.302,22.44295,20.99,22.98,San Luis Potosí
10155,13589,FRANCISCO ELIZONDO MENDOZA,PL/11362/EXP/ES/2015,-101.0038,22.18819,19.99,21.69,San Luis Potosí
10169,13623,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11376/EXP/ES/2015,-100.9999,22.16039,20.35,22.7,San Luis Potosí
10174,13629,GRUPO GASOLINERO HEROES POTOSINOS SA DE CV,PL/11381/EXP/ES/2015,-99.99773,21.9334,19.95,21.75,San Luis Potosí
10175,13630,COMBUSTIBLES AUTOMOTORES SANTA RITA SA DE CV,PL/11382/EXP/ES/2015,-99.93536,21.91368,20.15,21.95,San Luis Potosí
10270,13814,MARIA DEL ROCIO CASTILLO ROCHA,PL/11466/EXP/ES/2015,-100.9511,23.87846,21.5,22.55,San Luis Potosí
10440,14138,HIDROCARBUROS EL MIRADOR SA DE CV,PL/12075/EXP/ES/2015,-99.3035,21.9695,20.34,21.99,San Luis Potosí
10442,14141,PETRO FUELS TAMUIN SA DE CV,PL/12077/EXP/ES/2015,-98.78105,22.00172,20.19,21.69,San Luis Potosí
10639,14424,"SERVICIOS POCA LUZ, S.A. DE C.V.",PL/12804/EXP/ES/2015,-100.7194,23.8247,21.82,23.2,San Luis Potosí
10642,14427,ESTACION DE SERVICIO AXTLA SA DE CV,PL/12807/EXP/ES/2015,-98.89018,21.42043,19.8,21.0,San Luis Potosí
10643,14428,"SERVICIOS POCA LUZ, S.A. DE C.V.",PL/12808/EXP/ES/2015,-100.645,23.65834,21.92,23.69,San Luis Potosí
10692,14489,JUVENAL DIAZ DIAZ,PL/12861/EXP/ES/2015,-100.4123,22.03479,20.44,22.55,San Luis Potosí
10770,15654,COMBUSTIBLES Y LUBRICANTES EL PUENTE S.A DE C.V.,PL/13048/EXP/ES/2016,-99.30804,22.53171,20.99,22.55,San Luis Potosí
10940,20872,GRUPO GASOLINERO ROVOL S.A DE C.V.,PL/13586/EXP/ES/2016,-100.9112,22.12122,20.49,22.74,San Luis Potosí
10994,21035,COMBUSTIBLES Y LUBRICANTES EL PUENTE S.A DE C.V.,PL/13050/EXP/ES/2016,-99.22935,22.2118,20.99,22.55,San Luis Potosí
11010,21134,COMBUSTIBLES JJM SA DE CV,PL/18941/EXP/ES/2016,-99.61928,22.12646,21.05,22.55,San Luis Potosí
11131,21491,"Servicios Meta, S. A. de C. V.",PL/19186/EXP/ES/2016,-100.968,22.30077,20.65,22.75,San Luis Potosí
11164,21586,"SUPER SERVICIO SOLEDAD, S.A. DE C.V.",PL/19266/EXP/ES/2016,-100.9412,22.1949,20.27,22.53,San Luis Potosí
11166,21588,"VALE SERVICIOS GASOLINEROS, S.A. DE C.V.",PL/19273/EXP/ES/2016,-100.9568,22.14611,20.11,22.41,San Luis Potosí
11178,21601,COMBUSTIBLES BARRIO 3 SA DE CV,PL/19272/EXP/ES/2016,-100.0982,22.00329,18.75,22.55,San Luis Potosí
11188,21625,"Servicio Relampago, S.A. DE C.V.",PL/19308/EXP/ES/2016,-100.8442,22.29301,20.49,22.54,San Luis Potosí
11191,21628,"SERVICIO EL LEONCITO, S.A. DE C.V.",PL/19311/EXP/ES/2016,-100.8522,22.13767,20.49,22.69,San Luis Potosí
